start_time,stop_time,animal_response,rewarded_historyL,rewarded_historyR,delay_start_time,goCue_start_time,reward_outcome_time,bait_left,bait_right,base_reward_probability_sum,reward_probabilityL,reward_probabilityR,reward_random_number_left,reward_random_number_right,left_valve_open_time,right_valve_open_time,block_beta,block_min,block_max,min_reward_each_block,delay_beta,delay_min,delay_max,delay_duration,ITI_beta,ITI_min,ITI_max,ITI_duration,response_duration,reward_consumption_duration,reward_delay,auto_waterL,auto_waterR,laser_on_trial,laser_wavelength,laser_location,laser_1_power,laser_2_power,laser_on_probability,laser_duration,laser_condition,laser_condition_probability,laser_start,laser_start_offset,laser_end,laser_end_offset,laser_protocol,laser_frequency,laser_rampingdown,laser_pulse_duration,session_wide_control,fraction_of_session,session_start_with,session_alternation,minimum_opto_interval,auto_train_engaged,auto_train_curriculum_name,auto_train_curriculum_version,auto_train_curriculum_schema_version,auto_train_stage,auto_train_stage_overridden,lickspout_position_x,lickspout_position_y,lickspout_position_z,reward_size_left,reward_size_right
6575773.921504,6575780.998496,1.0,False,True,6575776.847488,6575778.850272,6575778.988992,True,True,0.45,0.06428571428571428,0.3857142857142857,0.003695671933961142,0.27233678007527384,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.9181837910706285,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9579.5,3.0,3.0
6575781.005504,6575790.16448,1.0,False,False,6575786.031488,6575788.033152,6575788.149984,True,False,0.45,0.06428571428571428,0.3857142857142857,0.6677134458032977,0.8424935007169084,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,5.025805618691972,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9580.0,3.0,3.0
6575790.17248,6575796.481504,1.0,False,False,6575792.335488,6575794.3344,6575794.476992,True,False,0.45,0.39999999999999997,0.049999999999999996,0.732310963415526,0.10037455968333486,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.150879900271726,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6575796.48848,6575804.714496,0.0,True,False,6575800.431488,6575802.433312,6575802.709984,True,False,0.45,0.39999999999999997,0.049999999999999996,0.8642584138378273,0.25401463825572856,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.949449556426308,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14391.0,9580.0,3.0,3.0
6575804.721504,6575815.181504,1.0,False,False,6575810.965504,6575812.966144,6575813.162976,False,False,0.45,0.39999999999999997,0.049999999999999996,0.8937331647497022,0.7219911612174504,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,6.24307543301748,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9579.5,3.0,3.0
6575815.18848,6575821.631488,1.0,False,False,6575817.431488,6575819.433376,6575819.626976,False,False,0.45,0.39999999999999997,0.049999999999999996,0.4393480356466706,0.8612701192488467,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.2445874126679097,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6575821.638496,6575834.731488,1.0,False,False,6575830.581504,6575832.583232,6575832.712992,False,False,0.45,0.39999999999999997,0.049999999999999996,0.6014229247368531,0.6931029409291379,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,8.942454652193796,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6575834.737504,6575844.46448,1.0,False,False,6575840.098496,6575842.099136,6575842.456992,True,False,0.45,0.39999999999999997,0.049999999999999996,0.27865599924120943,0.46009873370108134,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,5.363191858402502,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6575844.470496,6575851.014496,1.0,False,False,6575846.66448,6575848.666368,6575849.005984,True,False,0.45,0.39999999999999997,0.049999999999999996,0.7610956950362198,0.2965216569959278,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.1869588087096643,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9579.5,3.0,3.0
6575851.021504,6575863.34848,1.0,False,False,6575859.131488,6575861.138208,6575861.332992,True,False,0.45,0.39999999999999997,0.049999999999999996,0.6614924047000911,0.37216122788032524,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,8.10793177942861,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6575863.355488,6575877.84848,1.0,False,False,6575873.34848,6575875.349376,6575875.842976,True,False,0.45,0.39999999999999997,0.049999999999999996,0.8812954028226873,0.7659596273294542,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,10.0,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14390.5,9580.0,3.0,3.0
6575877.85648,6575889.614496,1.0,False,False,6575885.019488,6575887.016544,6575887.596992,True,False,0.45,0.39999999999999997,0.049999999999999996,0.26265017717469474,0.20264353941579805,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,7.165719856001659,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.5,14391.0,9580.0,3.0,3.0
6575889.62048,6575900.781504,1.0,False,False,6575896.56448,6575898.567392,6575898.768,True,False,0.45,0.39999999999999997,0.049999999999999996,0.622508218554334,0.6668574327716079,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,6.943667134988702,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6575900.787488,6575908.514496,1.0,False,False,6575904.16448,6575906.166304,6575906.508,True,False,0.45,0.39999999999999997,0.049999999999999996,0.12961775358365157,0.47017836412519487,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.3792998693075766,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6575908.521504,6575931.881504,1.0,False,False,6575917.681504,6575929.466304,6575929.873984,True,False,0.45,0.39999999999999997,0.049999999999999996,0.552108975053541,0.47599852934516285,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,9.152776374409138,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14390.5,9579.5,3.0,3.0
6575931.887488,6575940.04848,1.0,False,False,6575935.614496,6575937.618208,6575938.030976,True,False,0.45,0.39999999999999997,0.049999999999999996,0.6226931792499363,0.8829702190094584,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.7198917508344254,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9580.0,3.0,3.0
6575940.054496,6575947.74848,1.0,False,False,6575943.581504,6575945.583424,6575945.744992,True,False,0.45,0.39999999999999997,0.049999999999999996,0.10632907435349381,0.9829204817057103,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.5283024929630527,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9580.0,3.0,3.0
6575947.754496,6575989.514496,1.0,False,False,6575955.215488,6575987.150176,6575987.501984,True,False,0.45,0.39999999999999997,0.049999999999999996,0.6028873577061445,0.8004471622743474,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,7.4569669338565845,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6575989.52048,6575997.249504,1.0,False,False,6575992.898496,6575994.902432,6575995.244992,True,False,0.45,0.39999999999999997,0.049999999999999996,0.31603880356080294,0.31413798239192503,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.3665150655912117,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9579.5,3.0,3.0
6575997.255488,6576011.414496,1.0,False,False,6576007.24848,6576009.250208,6576009.400992,True,False,0.45,0.39999999999999997,0.049999999999999996,0.35824107383576564,0.6800602398813657,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,10.0,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6576011.42048,6576018.281504,1.0,False,False,6576014.131488,6576016.13312,6576016.277984,True,False,0.45,0.39999999999999997,0.049999999999999996,0.1940401621263883,0.34412904996388294,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.7100499494491945,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9580.0,3.0,3.0
6576018.28848,6576026.86448,1.0,False,False,6576022.698496,6576024.700352,6576024.860992,True,False,0.45,0.39999999999999997,0.049999999999999996,0.719759467326381,0.0865424825843214,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,4.415406171288502,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6576026.871488,6576034.714496,1.0,False,False,6576030.514496,6576032.516256,6576032.697984,True,False,0.45,0.39999999999999997,0.049999999999999996,0.859455829638753,0.31324277548076906,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.6410069516654464,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14390.5,9580.0,3.0,3.0
6576034.721504,6576042.148512,1.0,False,True,6576037.865504,6576039.867168,6576040.140992,True,True,0.45,0.39999999999999997,0.049999999999999996,0.6530518993409332,0.011902844749351549,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,3.137168424069757,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9580.0,3.0,3.0
6576042.155488,6576052.681504,1.0,False,False,6576048.531488,6576050.533376,6576050.670976,True,False,0.45,0.39999999999999997,0.049999999999999996,0.251183168972292,0.08955987403498744,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,6.370708800539868,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9580.0,3.0,3.0
6576052.687488,6576063.914496,1.0,False,False,6576055.298496,6576061.766208,6576061.902976,True,False,0.45,0.39999999999999997,0.049999999999999996,0.32217780846785493,0.8960465653152471,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.614974427833721,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9579.5,3.0,3.0
6576063.921504,6576070.798496,1.0,False,False,6576066.449504,6576068.450432,6576068.789984,True,False,0.45,0.39999999999999997,0.049999999999999996,0.02206484748159432,0.09848534803864162,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,2.5257288962374282,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14390.5,9580.0,3.0,3.0
6576070.80448,6576132.04848,1.0,False,False,6576079.631488,6576129.883328,6576130.033984,True,False,0.45,0.39999999999999997,0.049999999999999996,0.16520100426578088,0.5794533564504073,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,8.830262920266046,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4652.0,14391.0,9580.0,3.0,3.0
6576132.055488,6576141.931488,1.0,False,False,6576137.581504,6576139.583168,6576139.922976,True,False,0.45,0.39999999999999997,0.049999999999999996,0.918110902299719,0.4053349683788592,0.053,0.057,20.0,20.0,60.0,0.0,1.0,2.0,2.0,2.0,3.0,2.0,10.0,5.528787151096072,1.0,2.0,0.0,0,0,0,,None,,,,,None,,None,,None,,None,,,,off,0.5,on,on,0.0,False,None,None,None,None,,4651.5,14391.0,9579.5,3.0,3.0
